대분류,지번주소 (읍/면/동),관할주소
판매시설,경북 구미시 원평동 1035,경상북도
판매시설,경북 경산시 상방동 234-13,경상북도
판매시설,경북 구미시 광평동 456-8,경상북도
판매시설,경북 문경시 모전동 108-29,경상북도
판매시설,경북 안동시 옥동 786-7,경상북도
판매시설,경북 경산시 중방동 829-1,경상북도
판매시설,경북 구미시 원평동 1036-12,경상북도
판매시설,경북 경산시 진량읍 선화리 1140-1,경상북도
판매시설,경북 포항시 남구 대잠동 912-2,경상북도
판매시설,경북 안동시 옥동 1110-4,경상북도
판매시설,경북 포항시 남구 해도동 118-6,경상북도
판매시설,경북 경산시 와촌면 신한리 517-3,경상북도
판매시설,경북 구미시 원평동 1036-12,경상북도
판매시설,경북 경주시 강동면 모서리 891-2,경상북도
판매시설,경북 구미시 비산동 382,경상북도
판매시설,경북 경주시 천북면 모아리 973-8,경상북도
판매시설,경북 포항시 북구 양덕동 1285,경상북도
판매시설,경북 안동시 남문동 192-1,경상북도
판매시설,경북 상주시 성하동 8-26,경상북도
판매시설,경북 경산시 진량읍 신제리 779,경상북도
공장,경북 경주시 강동면 오금리 761-1,경상북도
공장,경북 영주시 휴천동 1889,경상북도
공장,경북 구미시 광평동 358-2,경상북도
공장,경북 경주시 사정동 165-28,경상북도
공장,경북 경산시 중방동 319-103,경상북도
공장,경북 경주시 강동면 왕신리 269,경상북도
공장,경북 영천시 신녕면 신덕리 340-6,경상북도
공장,경북 상주시 함창읍 구향리 122-130,경상북도
공장,경북 영주시 장수면 갈산리 119-1,경상북도
공장,경북 영천시 북안면 유하리 40-1,경상북도
공장,경북 영천시 완산동 1105-5,경상북도
공장,경북 구미시 원평동 1051,경상북도
공장,경북 울진군 울진읍 온양리 534,경상북도
공장,경북 구미시 산동읍 적림리 481-1,경상북도
공장,경북 칠곡군 가산면 송학리 7,경상북도
공장,경북 경산시 압량읍 가일리 444-5,경상북도
공장,경북 경산시 백천동 484,경상북도
공장,경북 포항시 북구 우현동 34,경상북도
공장,경북 경주시 용강동 850-2,경상북도
공장,경북 포항시 남구 대잠동 915-3,경상북도
공장,경북 경산시 대평동 24-4,경상북도
공장,경북 포항시 북구 죽도동 78-5,경상북도
공장,경북 영주시 영주동 290-13,경상북도
공장,경북 안동시 용상동 1078-34,경상북도
공장,경북 경주시 건천읍 조전리 33-1,경상북도
공장,경북 칠곡군 왜관읍 삼청리 1098-4,경상북도
공장,경북 문경시 흥덕동 798-13,경상북도
공장,경북 구미시 광평동 51-58,경상북도
공장,경북 칠곡군 왜관읍 왜관리 206-13,경상북도
공장,경북 경산시 압량읍 인안리 139,경상북도
숙박시설,경북 영덕군 남정면 부경리 171-1,경상북도
숙박시설,경북 칠곡군 동명면 기성리 1058-3,경상북도
숙박시설,경북 울진군 후포면 후포리 303-29,경상북도
숙박시설,경북 포항시 남구 구룡포읍 구룡포리 955-1,경상북도
숙박시설,경북 안동시 동부동 116-4,경상북도
숙박시설,경북 포항시 남구 오천읍 문덕리 345-3,경상북도
숙박시설,경북 포항시 북구 흥해읍 오도리 268,경상북도
숙박시설,경북 경주시 노서동 179-10,경상북도
숙박시설,경북 포항시 남구 대잠동 962-9,경상북도
숙박시설,경북 울진군 죽변면 봉평리 187,경상북도
숙박시설,경북 포항시 남구 대잠동 934-8,경상북도
숙박시설,경북 안동시 동부동 203-1,경상북도
숙박시설,경북 경주시 노서동 178-33,경상북도
숙박시설,경북 안동시 광석동 14-1,경상북도
숙박시설,경북 경주시 동방동 107-2,경상북도
숙박시설,경북 경주시 노서동 176-24,경상북도
숙박시설,경북 울진군 울진읍 읍내리 223,경상북도
숙박시설,경북 안동시 서후면 교리 172-5,경상북도
숙박시설,경북 경주시 노서동 117-10,경상북도
숙박시설,경북 경주시 황오동 302-2,경상북도
숙박시설,경북 울진군 온정면 소태리 1448-1,경상북도
숙박시설,경북 경주시 양남면 수렴리 21-5,경상북도
숙박시설,경북 영덕군 강구면 오포리 3-1,경상북도
숙박시설,경북 울진군 온정면 온정리 967-1,경상북도
숙박시설,경북 경주시 노서동 160-11,경상북도
숙박시설,경북 김천시 아포읍 인리 956,경상북도
숙박시설,경북 포항시 북구 죽도동 95-39,경상북도
숙박시설,경북 청도군 화양읍 유등리 623-1,경상북도
숙박시설,경북 포항시 남구 오천읍 문덕리 316-5,경상북도
숙박시설,경북 안동시 옥동 792-20,경상북도
가설건축물,경북 칠곡군 가산면 학산리 841-2,경상북도
가설건축물,경북 칠곡군 왜관읍 왜관리 293-11,경상북도
가설건축물,경북 영천시 작산동 317-1,경상북도
가설건축물,경북 칠곡군 가산면 석우리 산 165-1,경상북도
가설건축물,경북 김천시 농소면 입석리 191,경상북도
가설건축물,경북 칠곡군 가산면 송학리 884-10,경상북도
가설건축물,경북 경산시 하양읍 금락리 116-268,경상북도
가설건축물,경북 고령군 다산면 상곡리 520,경상북도
가설건축물,경북 김천시 남면 운곡리 34-5,경상북도
가설건축물,경북 경산시 진량읍 내리리 15,경상북도
가설건축물,경북 포항시 북구 청하면 미남리 711-8,경상북도
가설건축물,경북 성주군 성주읍 성산리 170-1,경상북도
가설건축물,경북 경산시 남방동 23-1,경상북도
가설건축물,경북 포항시 북구 흥해읍 용한리 853,경상북도
가설건축물,경북 경산시 압량읍 당리리 523-14,경상북도
가설건축물,경북 포항시 북구 흥해읍 용천리 1220-3,경상북도
가설건축물,경북 경주시 서면 아화리 754-1,경상북도
가설건축물,경북 구미시 오태동 735-3,경상북도
가설건축물,경북 영주시 상망동 258-4,경상북도
가설건축물,경북 경주시 외동읍 문산리 473-1,경상북도
가설건축물,경북 김천시 남면 부상리 859-1,경상북도
가설건축물,경북 칠곡군 가산면 천평리 26-5,경상북도
가설건축물,경북 안동시 풍산읍 상리리 391-13,경상북도
가설건축물,경북 경주시 외동읍 개곡리 1353-1,경상북도
가설건축물,경북 상주시 화산동 788-3,경상북도
가설건축물,경북 경산시 와촌면 박사리 3-1,경상북도
가설건축물,경북 성주군 선남면 성원리 440-3,경상북도
가설건축물,경북 포항시 남구 오천읍 광명리 106-1,경상북도
가설건축물,경북 안동시 서후면 저전리 180-5,경상북도
가설건축물,경북 칠곡군 가산면 천평리 612-148,경상북도
기타,경북 상주시 함창읍 윤직리 622-8,경상북도
기타,경북 안동시 옥동 1055-2,경상북도
기타,경북 의성군 비안면 용천리 160-2,경상북도
기타,경북 영주시 상망동 625-17,경상북도
기타,경북 의성군 봉양면 구미리 19,경상북도
기타,경북 예천군 유천면 매산리 382,경상북도
기타,경북 영주시 봉현면 오현리 225,경상북도
기타,경북 안동시 풍산읍 괴정리 450-2,경상북도
기타,경북 안동시 수상동 820-49,경상북도
기타,경북 안동시 송현동 422-1,경상북도
기타,경북 의성군 안계면 용기리 932-7,경상북도
기타,경북 영주시 이산면 운문리,경상북도
기타,경북 안동시 풍산읍 계평리 산 133-12,경상북도
기타,경북 영주시 가흥동 278-1,경상북도
기타,경북 안동시 수하동 653,경상북도
기타,경북 영주시 상망동 493-2,경상북도
기타,경북 영주시 휴천동 707-3,경상북도
기타,경북 안동시 태화동 230-47,경상북도
기타,경북 안동시 풍산읍 계평리 산 133-4,경상북도
기타,경북 예천군 예천읍 대심리 730-2,경상북도
기타,경북 안동시 일직면 조탑리 603-1,경상북도
기타,경북 문경시 점촌동 89-3,경상북도
기타,경북 의성군 의성읍 철파리 270-23,경상북도
기타,경북 안동시 수상동 590-47,경상북도
기타,경북 의성군 안계면 양곡리 산 104,경상북도
기타,경북 의성군 의성읍 업리 1119-2,경상북도
기타,경북 안동시 용상동 1432-2,경상북도
기타,경북 상주시 낙동면 구잠리 512,경상북도
기타,경북 영주시 상망동 252-1,경상북도
기타,경북 예천군 예천읍 청복리 445-15,경상북도
근린생활시설,경남 창원시 성산구 귀산동 626-38,경상남도
근린생활시설,경남 김해시 삼계동 1479-7,경상남도
근린생활시설,경남 창원시 마산회원구 봉암동 660-342,경상남도
근린생활시설,경남 밀양시 단장면 단장리 69-6,경상남도
근린생활시설,경남 창원시 마산합포구 구산면 구복리 250,경상남도
근린생활시설,경남 김해시 내동 1140-4,경상남도
근린생활시설,경남 진주시 주약동 156-1,경상남도
근린생활시설,경남 창원시 마산합포구 가포동 606-3,경상남도
근린생활시설,경남 창원시 의창구 사림동 55-6,경상남도
근린생활시설,경남 거제시 장목면 외포리 1251-10,경상남도
근린생활시설,경남 통영시 동호동 171-7,경상남도
근린생활시설,경남 김해시 삼정동 618-15,경상남도
근린생활시설,경남 남해군 서면 서상리 1166,경상남도
근린생활시설,경남 김해시 서상동 117-1,경상남도
근린생활시설,경남 통영시 용남면 장문리 96-48,경상남도
근린생활시설,경남 창원시 마산합포구 구산면 구복리 376-1,경상남도
근린생활시설,경남 통영시 항남동 190-14,경상남도
근린생활시설,경남 창원시 마산회원구 양덕동 96-6,경상남도
근린생활시설,경남 양산시 물금읍 물금리 376-4,경상남도
근린생활시설,경남 김해시 내동 171-8,경상남도
근린생활시설,경남 창원시 성산구 용호동 53-5,경상남도
근린생활시설,경남 진주시 망경동 100-10,경상남도
근린생활시설,경남 창원시 성산구 상남동 19-4,경상남도
근린생활시설,경남 창원시 마산합포구 구산면 구복리 182-19,경상남도
근린생활시설,경남 김해시 대청동 853-3,경상남도
근린생활시설,경남 김해시 삼방동 1092-1,경상남도
근린생활시설,경남 하동군 화개면 삼신리 341-3,경상남도
근린생활시설,경남 김해시 대청동 850-1,경상남도
근린생활시설,경남 양산시 하북면 삼감리 7-3,경상남도
근린생활시설,경남 진주시 가좌동 492-5,경상남도
공동주택,경남 창원시 의창구 팔용동 65,경상남도
공동주택,경남 통영시 북신동 664-36,경상남도
공동주택,경남 고성군 고성읍 율대리 642-12,경상남도
공동주택,경남 진주시 계동 9-7,경상남도
공동주택,경남 통영시 도천동 909-9,경상남도
공동주택,경남 밀양시 부북면 춘화리 783,경상남도
공동주택,경남 창원시 진해구 여좌동 750-1,경상남도
공동주택,경남 김해시 어방동 365-17,경상남도
공동주택,경남 창원시 진해구 용원동 1198-4,경상남도
공동주택,경남 창원시 진해구 경화동 1156-8,경상남도
공동주택,경남 창원시 진해구 여좌동 761-119,경상남도
공동주택,경남 통영시 도남동 510-2,경상남도
공동주택,경남 창원시 의창구 북동 87-4,경상남도
공동주택,경남 양산시 북부동 691-2,경상남도
공동주택,경남 창원시 의창구 도계동 306-30,경상남도
공동주택,경남 창원시 마산회원구 봉암동 194,경상남도
공동주택,경남 고성군 고성읍 서외리 211-5,경상남도
공동주택,경남 통영시 인평동 248-7,경상남도
공동주택,경남 함양군 함양읍 운림리 60-5,경상남도
공동주택,경남 진주시 호탄동 621-18,경상남도
공동주택,경남 창원시 마산합포구 월영동 234-6,경상남도
공동주택,경남 통영시 무전동 222-16,경상남도
공동주택,경남 통영시 북신동 345-15,경상남도
공동주택,경남 거제시 사등면 성포리 208-1,경상남도
공동주택,경남 진주시 상봉동 771-9,경상남도
공동주택,경남 양산시 북부동 697-2,경상남도
공동주택,경남 통영시 북신동 664-36,경상남도
공동주택,경남 창원시 마산합포구 두월동2가 8-5,경상남도
공동주택,경남 산청군 산청읍 내리 88,경상남도
공동주택,경남 통영시 도남동 225-25,경상남도
자동차관련시설,경남 진주시 상평동 167-2,경상남도
자동차관련시설,경남 김해시 지내동 196-20,경상남도
자동차관련시설,경남 김해시 내동 499-1,경상남도
자동차관련시설,경남 김해시 주촌면 내삼리 744-8,경상남도
자동차관련시설,경남 창원시 진해구 용원동 1120-2,경상남도
자동차관련시설,경남 김해시 동상동 1108-7,경상남도
자동차관련시설,경남 창원시 의창구 팔용동 14-3,경상남도
자동차관련시설,경남 양산시 북정동 883-9,경상남도
자동차관련시설,경남 양산시 물금읍 가촌리 1251-3,경상남도
자동차관련시설,경남 창원시 진해구 장천동 246,경상남도
자동차관련시설,경남 양산시 어곡동 408-2,경상남도
자동차관련시설,경남 창원시 의창구 사림동 40-3,경상남도
자동차관련시설,경남 창원시 성산구 대원동 78,경상남도
자동차관련시설,경남 양산시 어곡동 440,경상남도
자동차관련시설,경남 김해시 풍유동 1002-2,경상남도
자동차관련시설,경남 김해시 주촌면 내삼리 710-3,경상남도
자동차관련시설,경남 창원시 성산구 성주동 70,경상남도
자동차관련시설,경남 양산시 물금읍 증산리 1416,경상남도
자동차관련시설,경남 김해시 무계동 197-11,경상남도
자동차관련시설,경남 창원시 성산구 신월동 68-14,경상남도
자동차관련시설,경남 창원시 의창구 팔용동 3-6,경상남도
자동차관련시설,경남 김해시 어방동 1067-6,경상남도
자동차관련시설,경남 창원시 진해구 죽곡동 207,경상남도
자동차관련시설,경남 진주시 정촌면 예하리 1364-4,경상남도
자동차관련시설,경남 김해시 안동 541-27,경상남도
자동차관련시설,경남 창원시 마산회원구 봉암동 666-60,경상남도
자동차관련시설,경남 창원시 의창구 팔용동 39-10,경상남도
자동차관련시설,경남 진주시 상대동 33-121,경상남도
자동차관련시설,경남 양산시 물금읍 범어리 2770-3,경상남도
자동차관련시설,경남 거제시 연초면 오비리 209-18,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 진해구 여좌동 951,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 진주시 망경동 57-2,경상남도
업무시설,경남 진주시 망경동 57-2,경상남도
업무시설,경남 진주시 충무공동 87-23,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 진주시 충무공동 69-4,경상남도
업무시설,경남 창원시 진해구 여좌동 951,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 진주시 망경동 57-2,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 진해구 여좌동 951,경상남도
업무시설,경남 창원시 마산회원구 내서읍 중리 1121-9,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 성산구 대원동 91-10,경상남도
업무시설,경남 창원시 의창구 팔용동 24-26,경상남도
업무시설,경남 창원시 성산구 웅남동 45,경상남도
업무시설,경남 창원시 의창구 팔용동 58-4,경상남도
업무시설,경남 창원시 마산회원구 내서읍 중리 1121-9,경상남도
업무시설,경남 진주시 망경동 57-2,경상남도
업무시설,경남 진주시 충무공동 87-23,경상남도
업무시설,경남 진주시 충무공동 69-4,경상남도
판매시설,경남 거제시 수월동 1120-34,경상남도
판매시설,경남 김해시 한림면 신천리 260-31,경상남도
판매시설,경남 김해시 풍유동 894,경상남도
판매시설,경남 창원시 마산합포구 추산동 7-6,경상남도
판매시설,경남 창원시 성산구 중앙동 23-2,경상남도
판매시설,경남 창원시 의창구 팔용동 18-4,경상남도
판매시설,경남 김해시 외동 1264,경상남도
판매시설,경남 양산시 물금읍 범어리 2711-31,경상남도
판매시설,경남 창원시 의창구 팔용동 18-5,경상남도
판매시설,경남 진주시 호탄동 621-11,경상남도
판매시설,경남 창원시 의창구 팔용동 17-3,경상남도
판매시설,경남 양산시 상북면 소토리 456-1,경상남도
판매시설,경남 거제시 상동동 618-4,경상남도
판매시설,경남 진주시 평안동 195,경상남도
판매시설,경남 창원시 성산구 상남동 15-3,경상남도
판매시설,경남 양산시 동면 석산리 520-10,경상남도
판매시설,경남 김해시 안동 261-21,경상남도
판매시설,경남 남해군 미조면 송정리 산 361,경상남도
판매시설,경남 김해시 흥동 419-11,경상남도
판매시설,경남 양산시 동면 석산리 698-17,경상남도
판매시설,경남 창원시 의창구 팔용동 18-3,경상남도
판매시설,경남 김해시 봉황동 33-1,경상남도
판매시설,경남 창원시 성산구 상남동 71-3,경상남도
판매시설,경남 김해시 봉황동,경상남도
판매시설,경남 창원시 마산회원구 회성동 209-19,경상남도
판매시설,경남 진주시 상대동 307-2,경상남도
판매시설,경남 김해시 봉황동 888,경상남도
판매시설,경남 김해시 부원동 1043,경상남도
판매시설,경남 김해시 진영읍 여래리 969-1,경상남도
판매시설,경남 통영시 용남면 화삼리 1102-3,경상남도
공장,경남 창원시 마산합포구 신포동2가 1-1,경상남도
공장,경남 창원시 의창구 명서동 100-1,경상남도
공장,경남 창원시 마산합포구 산호동 13-23,경상남도
공장,경남 창원시 의창구 명서동 40-7,경상남도
공장,경남 김해시 상동면 우계리 375,경상남도
공장,경남 양산시 용당동 8-2,경상남도
공장,경남 김해시 진영읍 좌곤리 312-3,경상남도
공장,경남 진주시 상평동 301-2,경상남도
공장,경남 김해시 상동면 우계리 724,경상남도
공장,경남 김해시 생림면 봉림리 220,경상남도
공장,경남 진주시 인사동 194-13,경상남도
공장,경남 함안군 대산면 대사리 1313,경상남도
공장,경남 창원시 의창구 북면 외감리 265-3,경상남도
공장,경남 양산시 물금읍 가촌리 531-8,경상남도
공장,경남 김해시 진영읍 의전리 175-1,경상남도
공장,경남 창원시 의창구 팔용동 20-22,경상남도
공장,경남 창녕군 장마면 초곡리 42-2,경상남도
공장,경남 진주시 진성면 상촌리 501-1,경상남도
공장,경남 고성군 고성읍 송학리 483-4,경상남도
공장,경남 창녕군 영산면 죽사리 891,경상남도
공장,경남 김해시 삼정동 41-2,경상남도
공장,경남 창원시 의창구 명서동 83-9,경상남도
공장,경남 김해시 상동면 우계리 235-3,경상남도
공장,경남 창원시 마산회원구 회원동 1-19,경상남도
공장,경남 김해시 어방동 1110-7,경상남도
공장,경남 김해시 전하동 31-8,경상남도
공장,경남 창원시 마산합포구 산호동 410-8,경상남도
공장,경남 김해시 주촌면 원지리 1054,경상남도
공장,경남 창녕군 장마면 장가리 1545,경상남도
공장,경남 밀양시 가곡동 278-3,경상남도
숙박시설,경남 통영시 항남동 110,경상남도
숙박시설,경남 창원시 마산회원구 양덕동 153-25,경상남도
숙박시설,경남 함안군 가야읍 말산리 142,경상남도
숙박시설,경남 김해시 진영읍 진영리 1613-1,경상남도
숙박시설,경남 김해시 삼계동 1510-7,경상남도
숙박시설,경남 창원시 진해구 이동 538-136,경상남도
숙박시설,경남 창원시 성산구 중앙동 100-6,경상남도
숙박시설,경남 거제시 고현동 120-1,경상남도
숙박시설,경남 남해군 남해읍 남변리 395-1,경상남도
숙박시설,경남 사천시 축동면 구호리 4-5,경상남도
숙박시설,경남 통영시 항남동 151-42,경상남도
숙박시설,경남 창원시 마산회원구 합성동 269-8,경상남도
숙박시설,경남 창녕군 부곡면 거문리 221-1,경상남도
숙박시설,경남 거제시 장승포동 448-2,경상남도
숙박시설,경남 하동군 화개면 덕은리 816-14,경상남도
숙박시설,경남 사천시 선구동 58-51,경상남도
숙박시설,경남 김해시 주촌면 농소리 635-7,경상남도
숙박시설,경남 김해시 어방동 1093-3,경상남도
숙박시설,경남 진주시 상대동 180-1,경상남도
숙박시설,경남 양산시 물금읍 범어리 2711-29,경상남도
숙박시설,경남 창원시 마산회원구 석전동 222-1,경상남도
숙박시설,경남 창원시 의창구 명서동 208-3,경상남도
숙박시설,경남 진주시 장대동 132-10,경상남도
숙박시설,경남 양산시 물금읍 가촌리 1299-2,경상남도
숙박시설,경남 거제시 장승포동 188-5,경상남도
숙박시설,경남 거제시 장목면 관포리 121-1,경상남도
숙박시설,경남 사천시 선구동 81-24,경상남도
숙박시설,경남 창원시 마산회원구 합성동 270-3,경상남도
숙박시설,경남 창원시 성산구 상남동 7-5,경상남도
숙박시설,경남 양산시 북부동 489-11,경상남도
가설건축물,경남 창원시 진해구 남문동 1189-2,경상남도
가설건축물,경남 창원시 진해구 안골동 산 118,경상남도
가설건축물,경남 김해시 한림면 장방리 940-1,경상남도
가설건축물,경남 창원시 진해구 용원동 1336,경상남도
가설건축물,경남 창원시 의창구 소답동 944-2,경상남도
가설건축물,경남 김해시 한림면 용덕리 278-1,경상남도
가설건축물,경남 창원시 성산구 중앙동 70-11,경상남도
가설건축물,경남 함안군 군북면 소포리 1112,경상남도
가설건축물,경남 거창군 거창읍 정장리 281-1,경상남도
가설건축물,경남 김해시 생림면 봉림리 885-2,경상남도
가설건축물,경남 함안군 칠서면 태곡리 110-1,경상남도
가설건축물,경남 김해시 한림면 장방리 1253-66,경상남도
가설건축물,경남 진주시 문산읍 상문리 916,경상남도
가설건축물,경남 창원시 마산합포구 진북면 대티리 810,경상남도
가설건축물,경남 김해시 한림면 장방리 443-4,경상남도
가설건축물,경남 진주시 집현면 사촌리 242-4,경상남도
가설건축물,경남 김해시 한림면 퇴래리 1247-4,경상남도
가설건축물,경남 밀양시 부북면 전사포리 55-1,경상남도
가설건축물,경남 사천시 정동면 학촌리 188,경상남도
가설건축물,경남 김해시 대청동 325-4,경상남도
가설건축물,경남 사천시 벌리동 228,경상남도
가설건축물,경남 김해시 풍유동 146,경상남도
가설건축물,경남 밀양시 초동면 범평리 503,경상남도
가설건축물,경남 김해시 진례면 송현리 680-4,경상남도
가설건축물,경남 사천시 용현면 선진리 138-8,경상남도
가설건축물,경남 창원시 의창구 사림동 11-13,경상남도
가설건축물,경남 김해시 진영읍 설창리 555-18,경상남도
가설건축물,경남 김해시 진례면 송정리 191-6,경상남도
가설건축물,경남 함안군 대산면 평림리 616-8,경상남도
가설건축물,경남 양산시 용당동 1179-42,경상남도
기타,경남 창원시 진해구 덕산동 25-1,경상남도
기타,경남 창원시 의창구 동정동 805-1,경상남도
기타,경남 김해시 부곡동 411-1,경상남도
기타,경남 창원시 의창구 팔용동 39-14,경상남도
기타,경남 창원시 마산회원구 합성동 328-3,경상남도
기타,경남 창원시 마산회원구 봉암동 472-8,경상남도
기타,경남 김해시 진영읍 진영리 1035,경상남도
기타,경남 창원시 의창구 동정동 161-1,경상남도
기타,경남 창원시 진해구 석동 518-1,경상남도
기타,경남 창원시 의창구 팔용동 19-1,경상남도
기타,경남 김해시 진영읍 본산리 305-7,경상남도
기타,경남 김해시 진영읍 여래리 977,경상남도
기타,경남 창원시 마산합포구 산호동 203-3,경상남도
기타,경남 창원시 성산구 대원동 73,경상남도
기타,경남 창원시 의창구 팔용동 39-12,경상남도
기타,경남 창원시 진해구 석동 518-1,경상남도
기타,경남 창원시 성산구 남산동 601-40,경상남도
기타,경남 창원시 의창구 팔용동 212,경상남도
기타,경남 창원시 마산회원구 양덕동 160-3,경상남도
기타,경남 창원시 마산회원구 봉암동 660-172,경상남도
기타,경남 창원시 의창구 팔용동 39-7,경상남도
기타,경남 김해시 진영읍 내룡리 11,경상남도
기타,경남 창원시 의창구 팔용동 39-2,경상남도
기타,경남 김해시 진영읍 우동리 425,경상남도
기타,경남 창원시 마산회원구 봉암동 469-17,경상남도
기타,경남 창원시 진해구 경화동 1171-5,경상남도
기타,경남 김해시 진영읍 좌곤리 595,경상남도
기타,경남 창원시 성산구 성주동 188,경상남도
기타,경남 김해시 진영읍 우동리 300-3,경상남도
기타,경남 김해시 진영읍 본산리 303-9,경상남도
근린생활시설,대구 달성군 하빈면 묘리 744-1,대구광역시
근린생활시설,대구 중구 삼덕동3가 132-10,대구광역시
근린생활시설,대구 중구 대봉동 732-2,대구광역시
근린생활시설,대구 북구 산격동 1304-2,대구광역시
근린생활시설,대구 북구 산격동 1321-19,대구광역시
근린생활시설,대구 동구 신천동 384-13,대구광역시
근린생활시설,대구 달서구 두류동 135-14,대구광역시
근린생활시설,대구 동구 덕곡동 105-1,대구광역시
근린생활시설,대구 중구 남일동 24-4,대구광역시
근린생활시설,대구 달서구 이곡동 1202-11,대구광역시
근린생활시설,대구 중구 동성로3가 42,대구광역시
근린생활시설,대구 남구 대명동 3055-33,대구광역시
근린생활시설,대구 동구 신천동 194-34,대구광역시
근린생활시설,대구 동구 신평동 313-1,대구광역시
근린생활시설,대구 중구 공평동 72-5,대구광역시
근린생활시설,대구 중구 삼덕동3가 137-4,대구광역시
근린생활시설,대구 동구 신천동 182-1,대구광역시
근린생활시설,대구 중구 동성로2가 68-8,대구광역시
근린생활시설,대구 수성구 지산동 761-8,대구광역시
근린생활시설,대구 군위군 삼국유사면 학성리 402-8,대구광역시
근린생활시설,대구 중구 덕산동 124-29,대구광역시
근린생활시설,대구 달성군 가창면 삼산리 978-6,대구광역시
근린생활시설,대구 중구 봉산동 23-1,대구광역시
근린생활시설,대구 수성구 두산동 94-2,대구광역시
근린생활시설,대구 북구 태전동 143-1,대구광역시
근린생활시설,대구 동구 신암동 216-16,대구광역시
근린생활시설,대구 중구 공평동 55-35,대구광역시
근린생활시설,대구 수성구 수성동4가 985-5,대구광역시
근린생활시설,대구 중구 동성로3가 67-1,대구광역시
근린생활시설,대구 달성군 하빈면 현내리 737,대구광역시
공동주택,대구 동구 동호동 106-58,대구광역시
공동주택,대구 달성군 논공읍 남리 646,대구광역시
공동주택,대구 동구 지저동 642-10,대구광역시
공동주택,대구 달성군 유가읍 초곡리 628,대구광역시
공동주택,대구 달서구 두류동 804-54,대구광역시
공동주택,대구 북구 복현동 452-17,대구광역시
공동주택,대구 달성군 가창면 우록리 10,대구광역시
공동주택,대구 수성구 만촌동 636-26,대구광역시
공동주택,대구 동구 신암동 329-3,대구광역시
공동주택,대구 달성군 화원읍 천내리 449-2,대구광역시
공동주택,대구 동구 신서동 580-2,대구광역시
공동주택,대구 북구 서변동 891-2,대구광역시
공동주택,대구 달서구 본리동 648-4,대구광역시
공동주택,대구 동구 신서동 825-17,대구광역시
공동주택,대구 중구 남산동 934-7,대구광역시
공동주택,대구 동구 신평동 322-1,대구광역시
공동주택,대구 남구 대명동 834-1,대구광역시
공동주택,대구 달성군 화원읍 천내리 848-2,대구광역시
공동주택,대구 동구 용계동 170-12,대구광역시
공동주택,대구 동구 신평동 322-16,대구광역시
공동주택,대구 서구 비산동 227-1,대구광역시
공동주택,대구 달서구 유천동 371-1,대구광역시
공동주택,대구 남구 대명동 2244-3,대구광역시
공동주택,대구 수성구 만촌동 1022-53,대구광역시
공동주택,대구 동구 신천동 322-14,대구광역시
공동주택,대구 수성구 지산동 1206-14,대구광역시
공동주택,대구 달성군 가창면 용계리 95-1,대구광역시
공동주택,대구 동구 방촌동 1113-264,대구광역시
공동주택,대구 수성구 만촌동 1482,대구광역시
공동주택,대구 동구 방촌동 1113-265,대구광역시
자동차관련시설,대구 달성군 현풍읍 대리 599-1,대구광역시
자동차관련시설,대구 서구 중리동 1165-10,대구광역시
자동차관련시설,대구 달서구 월암동 1013,대구광역시
자동차관련시설,대구 달서구 대천동 893-5,대구광역시
자동차관련시설,대구 달서구 본리동 403-2,대구광역시
자동차관련시설,대구 수성구 상동 642-2,대구광역시
자동차관련시설,대구 남구 봉덕동 545-5,대구광역시
자동차관련시설,대구 북구 노원동3가 735-3,대구광역시
자동차관련시설,대구 서구 중리동 115-2,대구광역시
자동차관련시설,대구 동구 신천동 20-5,대구광역시
자동차관련시설,대구 수성구 신매동 83-1,대구광역시
자동차관련시설,대구 북구 태전동 253-7,대구광역시
자동차관련시설,대구 수성구 중동 14-1,대구광역시
자동차관련시설,대구 동구 신암동 648-4,대구광역시
자동차관련시설,대구 수성구 시지동 462-57,대구광역시
자동차관련시설,대구 북구 노원동3가 609,대구광역시
자동차관련시설,대구 달서구 본리동 554-1,대구광역시
자동차관련시설,대구 달서구 진천동 825-10,대구광역시
자동차관련시설,대구 서구 이현동 42-35,대구광역시
자동차관련시설,대구 동구 신천동 18-1,대구광역시
자동차관련시설,대구 달성군 논공읍 금포리 1860,대구광역시
자동차관련시설,대구 달성군 현풍읍 성하리 127-11,대구광역시
자동차관련시설,대구 동구 신천동 149-7,대구광역시
자동차관련시설,대구 서구 비산동 1120,대구광역시
